Customer ID,Recency,Frequency,Monetary
17853,408.0,106.0,1608.19
17854,186.0,120.0,1071.45
17855,373.0,17.0,208.97
17856,2.0,17.0,1393.79
17857,4.0,58.0,27231.34
17858,6.0,377.0,12486.4
17859,305.0,25.0,148.21
17860,369.0,174.0,762.74
17861,4.0,569.0,5072.09
17862,324.0,102.0,1279.09
17863,60.0,255.0,5360.48
17864,13.0,145.0,924.32
17865,31.0,1062.0,25649.05
17866,143.0,27.0,1131.0
17867,31.0,123.0,947.68
17868,387.0,19.0,234.65
17869,108.0,82.0,821.84
17870,3.0,280.0,2776.8
17871,205.0,85.0,1118.99
17872,382.0,15.0,235.87
17873,81.0,179.0,6014.41
17874,186.0,45.0,658.26
17875,689.0,26.0,167.1
17876,400.0,4.0,3424.02
17877,171.0,12.0,237.61
17878,44.0,85.0,1412.33
17879,174.0,6.0,178.52
17880,365.0,45.0,824.92
17881,305.0,8.0,133.35
17882,380.0,56.0,313.46
17883,4.0,177.0,979.95
17884,4.0,416.0,2704.27
17885,13.0,64.0,190.19
17886,32.0,175.0,1608.38
17887,130.0,10.0,111.35
17888,39.0,133.0,1325.31
17889,213.0,122.0,774.87
17890,323.0,94.0,602.09
17891,163.0,34.0,203.86
17892,57.0,28.0,244.1
17893,226.0,16.0,112.25
17894,72.0,407.0,2295.89
17895,45.0,16.0,98.0
17896,24.0,2.0,256.32
17897,173.0,275.0,2124.88
17898,86.0,50.0,299.18
17899,160.0,32.0,155.8
17900,191.0,1.0,15.0
17901,30.0,22.0,260.08
17902,547.0,24.0,216.4
17903,395.0,45.0,381.09
17904,22.0,39.0,178.92
17905,72.0,147.0,2172.47
17906,248.0,12.0,72.9
17907,641.0,13.0,291.76
17908,374.0,222.0,1114.61
17909,738.0,9.0,132.55
17910,727.0,26.0,261.7
17911,10.0,39.0,366.23
17912,311.0,52.0,360.1
17913,59.0,476.0,3479.64
17914,4.0,80.0,336.43
17915,552.0,35.0,242.13
17916,629.0,19.0,43.87
17917,46.0,94.0,341.28
17918,501.0,40.0,396.39
17919,89.0,40.0,1840.32
17920,5.0,1711.0,23774.0
17921,65.0,366.0,2383.35
17922,544.0,8.0,170.4
17923,283.0,3.0,497.0
17924,2.0,40.0,3189.53
17925,373.0,1.0,244.08
17926,134.0,44.0,1035.49
17927,722.0,10.0,294.0
17928,46.0,27.0,341.24
17929,12.0,16.0,3073.6
17930,36.0,90.0,4242.92
17931,135.0,360.0,3307.41
17932,30.0,90.0,1331.57
17933,633.0,14.0,114.69
17934,52.0,41.0,1049.15
17935,139.0,62.0,655.54
17936,6.0,77.0,389.84
17937,9.0,43.0,4301.22
17938,421.0,29.0,144.29
17939,160.0,12.0,99.14
17940,50.0,35.0,28525.33
17941,131.0,7.0,1433.28
17942,8.0,2.0,77.5
17944,424.0,26.0,75.41
17945,697.0,72.0,360.35
17946,234.0,20.0,149.58
17947,38.0,9.0,176.68
17948,148.0,1.0,358.56
17949,2.0,165.0,98469.06
17950,73.0,166.0,1159.56
17951,40.0,29.0,1322.88
17952,379.0,104.0,819.61
17953,541.0,21.0,160.82
17954,6.0,760.0,3741.78
17955,199.0,22.0,949.9
17956,250.0,1.0,12.75
17957,67.0,31.0,111.68
17958,117.0,36.0,973.88
17959,593.0,2.0,140.75
17960,172.0,37.0,135.08
17961,22.0,633.0,2851.54
17962,143.0,200.0,673.02
17963,472.0,112.0,651.51
17964,32.0,104.0,471.7
17965,38.0,828.0,6969.68
17966,38.0,114.0,1974.42
17967,372.0,67.0,234.22
17968,374.0,135.0,610.69
17969,167.0,216.0,2251.19
17970,212.0,31.0,582.59
17971,549.0,21.0,161.94
17972,242.0,31.0,136.04
17973,52.0,15.0,337.04
17974,25.0,403.0,1858.06
17975,16.0,473.0,6613.58
17976,373.0,65.0,353.19
17977,30.0,106.0,1507.73
17978,366.0,68.0,1160.84
17979,36.0,145.0,737.81
17980,166.0,66.0,1033.42
17981,411.0,17.0,239.12
17982,681.0,13.0,138.18
17983,396.0,24.0,171.71
17984,146.0,251.0,1191.27
17985,23.0,23.0,634.95
17986,57.0,1.0,20.8
17987,186.0,174.0,928.12
17988,12.0,122.0,479.59
17989,380.0,34.0,228.83
17990,237.0,58.0,1522.57
17991,226.0,40.0,320.55
17992,390.0,53.0,254.13
17993,618.0,64.0,235.19
17994,122.0,314.0,2262.87
17995,282.0,29.0,495.48
17996,380.0,67.0,482.33
17997,75.0,176.0,1528.68
17998,381.0,59.0,601.74
17999,38.0,138.0,540.56
18000,565.0,6.0,124.25
18001,13.0,140.0,953.84
18002,376.0,54.0,249.92
18003,377.0,25.0,358.61
18004,363.0,40.0,169.47
18005,4.0,60.0,249.72
18006,24.0,65.0,997.86
18007,393.0,51.0,220.32
18008,71.0,102.0,19787.13
18009,236.0,185.0,2085.58
18010,257.0,14.0,174.8
18011,374.0,65.0,424.24
18012,724.0,13.0,115.3
18013,156.0,31.0,187.29
18014,29.0,32.0,166.42
18015,5.0,46.0,120.03
18016,33.0,170.0,1960.46
18017,82.0,4.0,688.0
18018,109.0,40.0,156.69
18019,52.0,5.0,38.45
18020,544.0,12.0,129.28
18021,510.0,33.0,227.06
18022,36.0,496.0,1651.79
18024,153.0,20.0,236.78
18025,380.0,112.0,1177.72
18026,501.0,17.0,2074.07
18027,99.0,21.0,115.31
18028,584.0,4.0,192.05
18029,643.0,18.0,433.77
18030,5.0,10.0,220.7
18031,379.0,65.0,462.1
18032,335.0,5.0,73.5
18033,66.0,34.0,97.97
18034,22.0,225.0,793.7
18035,36.0,61.0,1276.74
18036,33.0,332.0,1563.64
18037,155.0,33.0,167.42
18038,557.0,32.0,149.41
18039,375.0,168.0,579.17
18040,20.0,19.0,357.2
18041,12.0,852.0,8095.84
18042,54.0,16.0,281.15
18043,25.0,121.0,559.51
18044,5.0,201.0,3502.66
18045,46.0,47.0,189.4
18046,650.0,26.0,189.63
18047,382.0,88.0,342.69
18048,204.0,61.0,401.73
18049,438.0,95.0,556.52
18050,360.0,23.0,412.06
18051,635.0,58.0,2275.98
18052,565.0,16.0,10877.18
18053,67.0,32.0,553.27
18054,393.0,11.0,176.5
18055,8.0,538.0,10163.04
18056,289.0,29.0,539.75
18057,394.0,140.0,1203.56
18058,10.0,16.0,774.06
18059,10.0,21.0,296.71
18060,409.0,75.0,1185.46
18061,22.0,123.0,6075.31
18062,174.0,52.0,1523.37
18063,391.0,3.0,186.6
18064,134.0,69.0,4441.18
18065,6.0,314.0,5836.88
18066,76.0,53.0,1440.4
18067,41.0,37.0,396.33
18068,290.0,1.0,101.7
18069,27.0,998.0,4525.71
18070,670.0,9.0,314.1
18071,258.0,72.0,1169.68
18072,186.0,3.0,20.04
18073,115.0,76.0,3864.44
18074,374.0,43.0,1019.44
18075,24.0,346.0,5579.91
18076,381.0,8.0,151.49
18077,9.0,358.0,4133.69
18078,218.0,77.0,844.6
18079,46.0,140.0,4242.75
18080,19.0,2.0,1231.5
18081,37.0,17.0,343.45
18082,26.0,73.0,703.37
18083,398.0,42.0,470.73
18084,17.0,6.0,196.68
18085,331.0,62.0,1341.85
18086,275.0,7.0,101.34
18087,291.0,87.0,13563.62
18088,62.0,39.0,167.67
18089,447.0,10.0,428.45
18090,422.0,60.0,349.4
18091,594.0,25.0,360.85
18092,3.0,142.0,14687.47
18093,94.0,63.0,4429.61
18094,82.0,130.0,6336.12
18095,313.0,48.0,2303.09
18096,12.0,438.0,1805.28
18097,8.0,161.0,4652.17
18098,397.0,88.0,550.84
18099,128.0,19.0,168.31
18100,551.0,30.0,451.56
18101,12.0,112.0,629.16
18102,1.0,1044.0,578408.64
18103,550.0,10.0,105.8
18104,38.0,38.0,754.64
18105,38.0,18.0,113.48
18106,330.0,196.0,1461.46
18107,443.0,39.0,167.13
18108,249.0,49.0,842.46
18109,2.0,664.0,9477.21
18110,20.0,87.0,405.18
18111,584.0,30.0,398.9
18112,13.0,63.0,775.96
18113,369.0,1.0,76.32
18114,291.0,28.0,220.1
18115,698.0,3.0,9.7
18116,68.0,574.0,2154.3
18117,26.0,74.0,320.72
18118,11.0,1454.0,6194.21
18119,368.0,30.0,181.12
18120,215.0,17.0,111.15
18121,150.0,32.0,673.1
18122,9.0,364.0,1826.21
18123,25.0,59.0,684.59
18124,473.0,24.0,111.53
18125,30.0,197.0,1141.34
18126,61.0,56.0,206.83
18127,20.0,69.0,561.53
18128,538.0,45.0,420.04
18129,244.0,14.0,112.55
18130,9.0,71.0,1045.74
18131,632.0,4.0,222.96
18132,505.0,66.0,226.9
18133,213.0,1.0,931.5
18134,599.0,28.0,445.0
18135,30.0,40.0,1229.22
18136,64.0,84.0,1531.71
18137,552.0,29.0,145.99
18138,296.0,8.0,152.65
18139,18.0,159.0,8438.34
18140,474.0,54.0,536.41
18141,394.0,42.0,838.57
18142,152.0,18.0,1014.9
18143,117.0,61.0,1000.16
18144,8.0,84.0,4892.95
18145,13.0,406.0,5600.09
18146,141.0,10.0,160.35
18147,46.0,7.0,179.34
18148,647.0,11.0,114.1
18149,51.0,96.0,1624.71
18150,33.0,37.0,566.58
18151,135.0,105.0,1853.94
18152,647.0,10.0,426.69
18153,660.0,17.0,246.22
18154,4.0,47.0,932.6
18155,76.0,28.0,347.82
18156,13.0,140.0,734.94
18157,572.0,26.0,215.35
18158,10.0,35.0,451.75
18159,302.0,23.0,530.15
18160,58.0,65.0,1003.88
18161,11.0,94.0,1797.2
18162,733.0,47.0,379.16
18163,561.0,34.0,639.34
18164,32.0,25.0,394.7
18165,178.0,10.0,302.46
18166,624.0,10.0,175.5
18167,4.0,42.0,1361.51
18168,177.0,391.0,3423.77
18169,61.0,9.0,202.65
18170,34.0,126.0,2878.0
18171,59.0,94.0,2414.51
18172,15.0,492.0,17301.83
18173,87.0,45.0,2696.36
18174,8.0,2.0,162.5
18175,676.0,7.0,176.1
18176,354.0,31.0,448.65
18177,32.0,99.0,2189.62
18178,114.0,352.0,6054.49
18179,10.0,109.0,2547.55
18180,5.0,119.0,1843.75
18181,25.0,180.0,1184.21
18182,464.0,10.0,291.13
18183,219.0,40.0,600.52
18184,16.0,1.0,49.8
18185,250.0,17.0,304.25
18186,723.0,11.0,329.58
18187,624.0,52.0,682.19
18188,16.0,133.0,3263.19
18189,78.0,88.0,1396.58
18190,193.0,43.0,735.67
18191,262.0,15.0,529.4
18192,72.0,45.0,957.97
18193,151.0,72.0,1176.55
18194,83.0,26.0,4084.2
18195,388.0,5.0,101.16
18196,96.0,281.0,1464.31
18197,514.0,11.0,221.4
18198,5.0,166.0,5083.06
18199,676.0,21.0,342.2
18200,107.0,32.0,163.8
18201,723.0,27.0,447.53
18202,200.0,68.0,1396.99
18203,158.0,60.0,504.42
18204,72.0,200.0,1979.3
18205,37.0,32.0,517.36
18206,554.0,19.0,314.66
18207,500.0,29.0,515.32
18208,566.0,17.0,360.08
18209,29.0,8.0,139.1
18210,2.0,144.0,2768.83
18211,26.0,42.0,600.07
18212,327.0,55.0,546.72
18213,237.0,15.0,232.48
18214,531.0,62.0,1480.99
18215,90.0,91.0,2238.99
18216,32.0,26.0,481.75
18217,30.0,44.0,902.8
18218,207.0,38.0,1106.3
18219,3.0,193.0,3297.2
18220,220.0,29.0,1788.6
18221,23.0,82.0,1370.34
18222,93.0,19.0,443.0
18223,2.0,642.0,13548.06
18224,264.0,10.0,158.95
18225,4.0,597.0,12652.71
18226,39.0,541.0,11749.58
18227,218.0,5.0,93.75
18228,51.0,32.0,769.2
18229,12.0,201.0,10150.51
18230,10.0,143.0,4197.46
18231,193.0,389.0,6848.17
18232,82.0,40.0,582.47
18233,326.0,1.0,440.0
18234,552.0,30.0,179.6
18235,72.0,104.0,1796.48
18236,30.0,98.0,1795.35
18237,3.0,61.0,987.1
18238,516.0,14.0,270.92
18239,219.0,96.0,1712.26
18240,47.0,6.0,422.58
18241,10.0,157.0,2954.09
18242,73.0,140.0,3605.21
18243,415.0,26.0,515.78
18244,431.0,19.0,568.64
18245,8.0,461.0,6236.23
18246,24.0,5.0,758.82
18247,410.0,42.0,733.33
18248,123.0,46.0,787.22
18249,18.0,8.0,95.34
18250,302.0,22.0,342.92
18251,88.0,108.0,26278.86
18252,51.0,139.0,1465.59
18253,643.0,7.0,317.88
18254,582.0,16.0,267.9
18255,90.0,19.0,303.15
18256,355.0,10.0,60.6
18257,40.0,285.0,4505.45
18258,465.0,51.0,2040.97
18259,25.0,85.0,3941.9
18260,173.0,428.0,9751.95
18261,44.0,21.0,324.24
18262,141.0,42.0,577.54
18263,24.0,62.0,1211.08
18264,499.0,36.0,603.25
18265,73.0,46.0,801.51
18266,435.0,14.0,251.1
18267,660.0,19.0,255.82
18268,135.0,71.0,1451.22
18269,367.0,6.0,138.9
18270,39.0,16.0,406.3
18271,610.0,21.0,680.85
18272,3.0,230.0,4347.33
18273,3.0,4.0,357.0
18275,579.0,19.0,741.85
18276,44.0,94.0,1620.67
18277,59.0,67.0,1159.35
18278,74.0,24.0,414.2
18279,520.0,13.0,231.34
18280,278.0,32.0,472.45
18281,181.0,17.0,201.14
18282,8.0,13.0,176.6
18283,4.0,986.0,2736.65
18284,432.0,27.0,411.68
18285,661.0,12.0,427.0
18286,477.0,68.0,1215.43
18287,43.0,155.0,4182.99
